token,domain,leg,decision_date,price,outcome,res_date,volume,question,CE,S
66066640081366099233010777058886646300763486736056057848435195209438713673265,other-binary,yes,2026-06-06,0.795,0.0,2026-06-13 19:00:00.000,6451012.17868902,Will Switzerland win on 2026-06-13?,-0.795,0
54614601139630243784954147924158345636800070313383972710283600656556101162488,sports/other,over,2026-06-06,0.575,0.0,2026-06-13 19:00:00.000,4166446.6750209653,Qatar vs. Switzerland: O/U 2.5,-0.575,0
51815606090138194482591057497965776475321325301549386995511672990088563149876,other-binary,no,2026-06-06,0.205,1.0,2026-06-13 19:00:00.000,6451012.17868902,Will Switzerland win on 2026-06-13?,0.795,0
49375917131965274406866065737029971062941837034680941235142252906437568814594,other-binary,no,2026-06-06,0.9325,1.0,2026-06-13 19:00:00.000,7111085.21857801,Will Qatar win on 2026-06-13?,0.0675,0
87801481723150143095656392688212600042782229576502495783917440071310994656016,other-binary,yes,2026-06-06,0.0675,0.0,2026-06-13 19:00:00.000,7111085.21857801,Will Qatar win on 2026-06-13?,-0.0675,0
63759628683956596644533210156954167442085202175264215180459662902473108589851,sports/other,under,2026-06-07,0.535,1.0,2026-06-13 22:00:00.000,5616632.244338985,Brazil vs. Morocco: O/U 2.5,0.46499999999999997,0
88916950262519281845660462730559106233406659432376255449417860415942088252775,other-binary,no,2026-06-07,0.395,1.0,2026-06-13 22:00:00.000,15381429.4228347,Will Brazil win on 2026-06-13?,0.605,0
105492577477219588134242978490999229511934661984574714868659540712157271273221,other-binary,yes,2026-06-07,0.605,0.0,2026-06-13 22:00:00.000,15381429.4228347,Will Brazil win on 2026-06-13?,-0.605,0
57599670399063015867755039788534812359542431017278351382078762928191374135530,sports/other,over,2026-06-07,0.465,0.0,2026-06-13 22:00:00.000,5616632.244338985,Brazil vs. Morocco: O/U 2.5,-0.465,0
85466307209320800174817079257253074205123540512593368413416836960498470689286,other-binary,no,2026-06-07,0.755,0.0,2026-06-13 22:00:00.000,4766120.346133054,Will Brazil vs. Morocco end in a draw?,-0.755,0
28514355574680631350512719849093140985552525989838015190207068633860196282876,other-binary,yes,2026-06-07,0.245,1.0,2026-06-13 22:00:00.000,4766120.346133054,Will Brazil vs. Morocco end in a draw?,0.755,0
14980395101219686311790400155305195450177495279506125856410695201352924550366,other-binary,no,2026-06-07,0.835,1.0,2026-06-13 22:00:00.000,5942379.822132901,Will Morocco win on 2026-06-13?,0.16500000000000004,0
75153795433255397954364392370254909445351765396945509274877503457182682318715,other-binary,yes,2026-06-07,0.165,0.0,2026-06-13 22:00:00.000,5942379.822132901,Will Morocco win on 2026-06-13?,-0.165,0
62259963392047548884702012667425760796276273922209747071444871482016835323856,other-binary,no,2026-06-07,0.345,0.0,2026-06-14 01:00:00.000,17517132.89494811,Will Scotland win on 2026-06-13?,-0.345,0
56618826743104010959172273659413209775316700999254592964223431451553591299446,other-binary,yes,2026-06-07,0.145,0.0,2026-06-14 01:00:00.000,4799390.769881002,Will Haiti win on 2026-06-13?,-0.145,0
99897871216702939624682109313277545902772946802354610415792159063724772149997,other-binary,no,2026-06-07,0.855,1.0,2026-06-14 01:00:00.000,4799390.769881002,Will Haiti win on 2026-06-13?,0.14500000000000002,0
38620007602877950561785055194486422431765048561026651240000808038396318703092,other-binary,yes,2026-06-07,0.655,1.0,2026-06-14 01:00:00.000,17517132.89494811,Will Scotland win on 2026-06-13?,0.345,0
32181580374231980531833258220199034827857344173479780527253573416724110321095,other-binary,no,2026-06-07,0.445,1.0,2026-06-14 04:00:00.000,15897492.422452303,Will Türkiye win on 2026-06-14?,0.5549999999999999,0
75303319363351541204962251598715680468515536085970822119844634963431663113508,other-binary,yes,2026-06-07,0.555,0.0,2026-06-14 04:00:00.000,15897492.422452303,Will Türkiye win on 2026-06-14?,-0.555,0
70361345364071436882740201217779608050753190101468453278134436864619706671216,other-binary,no,2026-06-07,0.959,1.0,2026-06-14 17:00:00.000,5649949.747098044,Will Germany vs. Curaçao end in a draw?,0.041000000000000036,0
80258038883060787104700033663206548991173635281684057844048254140005841868705,other-binary,yes,2026-06-07,0.943,1.0,2026-06-14 17:00:00.000,6860608.394732029,Will Germany win on 2026-06-14?,0.05700000000000005,0
47850206599267653461739564776233233202957628819232364330864918258574957101273,sports/other,curaçao,2026-06-07,0.505,0.0,2026-06-14 17:00:00.000,8031330.163049004,Spread: Germany (-3.5),-0.505,0
29189296422134583759398297483659751799287593435275653082437251361732163196488,other-binary,no,2026-06-07,0.057,0.0,2026-06-14 17:00:00.000,6860608.394732029,Will Germany win on 2026-06-14?,-0.057,0
84520506461080918199836241264297202134105253634264892405638380867421157597093,other-binary,yes,2026-06-07,0.02,0.0,2026-06-14 17:00:00.000,13022834.40429326,Will Curaçao win on 2026-06-14?,-0.02,0
104388411846002642211950323407423945667181304427085395697715118826089726969395,sports/other,germany,2026-06-07,0.495,1.0,2026-06-14 17:00:00.000,8031330.163049004,Spread: Germany (-3.5),0.505,0
23629742762044805884663386782361296528843864508469070874981829600983199849833,other-binary,no,2026-06-07,0.98,1.0,2026-06-14 17:00:00.000,13022834.40429326,Will Curaçao win on 2026-06-14?,0.020000000000000018,0
43065699114218738643061430368238869232700747238329067809024727726995177258597,other-binary,yes,2026-06-07,0.041,0.0,2026-06-14 17:00:00.000,5649949.747098044,Will Germany vs. Curaçao end in a draw?,-0.041,0
46118045327286643463479614908512136607324773588723756546332480247027286666715,crypto/financial,yes,2026-06-08,0.485,0.0,2026-06-14 20:00:00.000,19893698.639120743,Will Netherlands win on 2026-06-14?,-0.485,0
51849195089345361433940393336005306019563641384117823557920274041538875387918,other-binary,yes,2026-06-08,0.265,0.0,2026-06-14 20:00:00.000,5643878.178089969,Will Japan win on 2026-06-14?,-0.265,0
58619143277031380521855761872460397706157743936252018743963545569949149491753,other-binary,no,2026-06-08,0.735,1.0,2026-06-14 20:00:00.000,5643878.178089969,Will Japan win on 2026-06-14?,0.265,0
58680494540567986554973760247699586087212679456777801334824886516734188170698,crypto/financial,no,2026-06-08,0.515,1.0,2026-06-14 20:00:00.000,19893698.639120743,Will Netherlands win on 2026-06-14?,0.485,0
97954339861337592198517897825570585108397895633529524888621528267394350049120,other-binary,yes,2026-06-08,0.265,1.0,2026-06-14 23:00:00.000,5999811.041706935,Will Côte d'Ivoire win on 2026-06-14?,0.735,0
28508563298912772074214719307109307518904085025750423135797235005006783326548,other-binary,yes,2026-06-08,0.395,0.0,2026-06-14 23:00:00.000,7355659.3151120655,Will Ecuador win on 2026-06-14?,-0.395,0
19037844052958714727325864739223292423815145741453288720534053189163527332464,other-binary,no,2026-06-08,0.735,0.0,2026-06-14 23:00:00.000,5999811.041706935,Will Côte d'Ivoire win on 2026-06-14?,-0.735,0
12239249230073108593853265047016452397635046603059734423159328031418185142103,other-binary,no,2026-06-08,0.605,1.0,2026-06-14 23:00:00.000,7355659.3151120655,Will Ecuador win on 2026-06-14?,0.395,0
5291002486403963698456394956934053310121036253546476549622050243362322115551,geopolitics,yes,2026-06-05,0.0975,1.0,2026-06-15 00:00:00.000,4863883.8464060025,Iran closes its airspace by June 15?,0.9025,4
5579859909397581925119433456282978473087693004498051770318265701318284183073,geopolitics,no,2026-06-05,0.9025,0.0,2026-06-15 00:00:00.000,4863883.8464060025,Iran closes its airspace by June 15?,-0.9025,4
110552230042207377373769436375815103661291329913875427644565116020841414815329,geopolitics,yes,2026-06-09,0.125,0.0,2026-06-15 00:00:00.000,5651393.65295098,Israel closes its airspace by June 15?,-0.125,5
59855952379545476461266875939089074481171378466995213858930892770855011813551,geopolitics,no,2026-06-11,0.961,0.0,2026-06-15 00:00:00.000,177370818.43892464,"US x Iran permanent peace deal by June 15, 2026?",-0.961,5
5904694069529905826680225678119990013628860098514322777023141327768111791078,geopolitics,yes,2026-06-11,0.039,1.0,2026-06-15 00:00:00.000,177370818.43892464,"US x Iran permanent peace deal by June 15, 2026?",0.961,5
45778172980988961730754924731757934117834485907399449999216978879703885935428,geopolitics,no,2026-06-09,0.875,1.0,2026-06-15 00:00:00.000,5651393.65295098,Israel closes its airspace by June 15?,0.125,5
31592197994500792001368953832073406117278603104663793701336310810771394464007,other-binary,no,2026-06-08,0.495,0.0,2026-06-15 02:00:00.000,18760216.76957973,Will Sweden win on 2026-06-14?,-0.495,0
77891685052397355147816140430897431230743681776824155461036740561521945442239,other-binary,yes,2026-06-08,0.505,1.0,2026-06-15 02:00:00.000,18760216.76957973,Will Sweden win on 2026-06-14?,0.495,0
44451530426323388595351525249352358152886744823249763513394253575629698884232,sports/other,justin gaethje,2026-06-08,0.185,1.0,2026-06-15 03:59:59.999,6986198.218212069,"UFC Freedom 250: Justin Gaethje vs. Ilia Topuria (Lightweight, Main Card)",0.815,0
26511109261864717157935383387221985178721775683497343643701560181645849240339,sports/other,alex pereira,2026-06-08,0.495,0.0,2026-06-15 03:59:59.999,6005613.1178300455,"UFC Freedom 250: Ciryl Gane vs. Alex Pereira (Heavyweight, Main Card)",-0.495,0
112820412381207255402153683193282120591517843653638243081894002850033898010543,sports/other,ciryl gane,2026-06-08,0.505,1.0,2026-06-15 03:59:59.999,6005613.1178300455,"UFC Freedom 250: Ciryl Gane vs. Alex Pereira (Heavyweight, Main Card)",0.495,0
40139763166035121956418854057475704649966511638139641403863286524092999592764,sports/other,ilia topuria,2026-06-08,0.815,0.0,2026-06-15 03:59:59.999,6986198.218212069,"UFC Freedom 250: Justin Gaethje vs. Ilia Topuria (Lightweight, Main Card)",-0.815,0
3612393435281522540359979834655761894598376313180591710384535406994913064931,other-binary,yes,2026-06-08,0.905,0.0,2026-06-15 16:00:00.000,21209383.43092772,Will Spain win on 2026-06-15?,-0.905,0
85135836978485179530031184162395126176783303519695757365796392230161124240788,other-binary,yes,2026-06-08,0.0335,0.0,2026-06-15 16:00:00.000,6908118.161684922,Will Cabo Verde win on 2026-06-15?,-0.0335,0
21862621641339836174497511094063892750017129328914984752742038084309716186124,other-binary,no,2026-06-08,0.095,1.0,2026-06-15 16:00:00.000,21209383.43092772,Will Spain win on 2026-06-15?,0.905,0
9364116942379760767843034675853196794538869155165364140282761861738628553456,sports/other,over,2026-06-08,0.485,0.0,2026-06-15 16:00:00.000,5840669.85809705,Spain vs. Cabo Verde: O/U 3.5,-0.485,0
73473441294695490078665625988041105196042883387447724791485322875037171038163,other-binary,no,2026-06-08,0.9285,0.0,2026-06-15 16:00:00.000,4400220.152896995,Will Spain vs. Cabo Verde end in a draw?,-0.9285,0
83072215710101175871081563765894926731657038656927257285040774204247563097609,other-binary,yes,2026-06-08,0.0715,1.0,2026-06-15 16:00:00.000,4400220.152896995,Will Spain vs. Cabo Verde end in a draw?,0.9285,0
42106124341898993878219494110169972860555152191755106967043750072528134315088,sports/other,spain,2026-06-08,0.515,0.0,2026-06-15 16:00:00.000,14946863.663578162,Spread: Spain (-2.5),-0.515,0
70026753470649214826643531538954145106970706404532885843652577438542242914439,sports/other,cabo verde,2026-06-08,0.485,1.0,2026-06-15 16:00:00.000,14946863.663578162,Spread: Spain (-2.5),0.515,0
113403530567138533647502570248479720592349088370966223613082930982224615009933,other-binary,no,2026-06-08,0.9665,1.0,2026-06-15 16:00:00.000,6908118.161684922,Will Cabo Verde win on 2026-06-15?,0.033499999999999974,0
33216228253727748342373736962851428979618845791326142879518598077815271689652,sports/other,under,2026-06-08,0.515,1.0,2026-06-15 16:00:00.000,5840669.85809705,Spain vs. Cabo Verde: O/U 3.5,0.485,0
89400087379560118244676285293515988828989065128224151976744339630651750394158,other-binary,no,2026-06-09,0.415,1.0,2026-06-15 19:00:00.000,29529221.83360376,Will Belgium win on 2026-06-15?,0.585,0
5699266164849713169703648234886411053444418385408086203990916861286572010447,other-binary,yes,2026-06-09,0.585,0.0,2026-06-15 19:00:00.000,29529221.83360376,Will Belgium win on 2026-06-15?,-0.585,0
108315368637387262892957153811435904912510274825529229627147648105187493645849,other-binary,yes,2026-06-09,0.115,0.0,2026-06-15 22:00:00.000,4500045.903108995,Will Saudi Arabia win on 2026-06-15?,-0.115,0
13559771416417455376752171053502996927081389969102797251131915946233853951882,other-binary,no,2026-06-09,0.885,1.0,2026-06-15 22:00:00.000,4500045.903108995,Will Saudi Arabia win on 2026-06-15?,0.11499999999999999,0
78446292030890598801198811604233042550717361849258423188684813081558940828450,sports/other,saudi arabia,2026-06-09,0.59,1.0,2026-06-15 22:00:00.000,5955632.103782985,Spread: Uruguay (-1.5),0.41000000000000003,0
2575649873331305281697901933427878751073542224398105116199284617976552667985,other-binary,no,2026-06-09,0.325,1.0,2026-06-15 22:00:00.000,14400179.897012625,Will Uruguay win on 2026-06-15?,0.675,0
67375566273017733280418349633635206252639538869301457434188127341791609355341,other-binary,yes,2026-06-09,0.675,0.0,2026-06-15 22:00:00.000,14400179.897012625,Will Uruguay win on 2026-06-15?,-0.675,0
12798189081977348457950166820095196774971384751276482337211565596630214270849,sports/other,uruguay,2026-06-09,0.41,0.0,2026-06-15 22:00:00.000,5955632.103782985,Spread: Uruguay (-1.5),-0.41,0
9795381952707532508300564260070290176408168146470046587132355104363068409465,other-binary,no,2026-06-09,0.785,0.0,2026-06-15 22:00:00.000,6879447.553631104,Will Saudi Arabia vs. Uruguay end in a draw?,-0.785,0
6109686258397883114797998126787263049884408157800816627628909717221408645880,other-binary,yes,2026-06-09,0.215,1.0,2026-06-15 22:00:00.000,6879447.553631104,Will Saudi Arabia vs. Uruguay end in a draw?,0.785,0
98258440478094610167729510800284333090952142769785486649204893493792445830714,geopolitics,yes,2026-06-09,0.505,0.0,2026-06-16 01:00:00.000,26085380.534743734,Will IR Iran win on 2026-06-15?,-0.505,5
106234636274516562438313585295639888713896614092262630436386711827852942552369,geopolitics,no,2026-06-09,0.495,1.0,2026-06-16 01:00:00.000,26085380.534743734,Will IR Iran win on 2026-06-15?,0.505,5
62869306766949849514264127020596624515171958298525986676171015319373357139359,sports/other,under,2026-06-09,0.505,0.0,2026-06-16 19:00:00.000,4553968.654318985,France vs. Senegal: O/U 2.5,-0.505,0
68110647781535190797837703927589470479832774174814667833732459898847586979826,other-binary,yes,2026-06-09,0.125,0.0,2026-06-16 19:00:00.000,6158854.936832067,Will Senegal win on 2026-06-16?,-0.125,0
92022632187246215787287602815388724108761706261985673266486207811501292317896,other-binary,no,2026-06-09,0.875,1.0,2026-06-16 19:00:00.000,6158854.936832067,Will Senegal win on 2026-06-16?,0.125,0
16237339805175690472470790887332058682885509818994546623684888151958546717710,sports/other,over,2026-06-09,0.495,1.0,2026-06-16 19:00:00.000,4553968.654318985,France vs. Senegal: O/U 2.5,0.505,0
102791763436654187613420595135603090556389909383554841815090009709962710189295,other-binary,no,2026-06-09,0.335,0.0,2026-06-16 19:00:00.000,19987092.112487588,Will France win on 2026-06-16?,-0.335,0
10541943766977992250149902475024620982770128161688998706490955791758263657916,other-binary,yes,2026-06-09,0.665,1.0,2026-06-16 19:00:00.000,19987092.112487588,Will France win on 2026-06-16?,0.33499999999999996,0
60561627760165737508115128719081450929284195423420376549887420810076954490283,other-binary,yes,2026-06-10,0.805,1.0,2026-06-16 22:00:00.000,6508340.420720124,Will Norway win on 2026-06-16?,0.19499999999999995,0
73942127055672070093762091576846712862472894975200730653926386031270714825841,other-binary,yes,2026-06-10,0.055,0.0,2026-06-16 22:00:00.000,5204063.9892220115,Will Iraq win on 2026-06-16?,-0.055,0
80490883959394342316798848726855903206577734179640699388456923821405008822672,other-binary,no,2026-06-10,0.195,0.0,2026-06-16 22:00:00.000,6508340.420720124,Will Norway win on 2026-06-16?,-0.195,0
103292096022931638560942946093266102366339674018267621016505405891395378738562,other-binary,no,2026-06-10,0.945,1.0,2026-06-16 22:00:00.000,5204063.9892220115,Will Iraq win on 2026-06-16?,0.05500000000000005,0
7496871387824498705150337097986995704782987980926026827618928384721521953608,other-binary,yes,2026-06-10,0.695,1.0,2026-06-17 01:00:00.000,18767166.838750347,Will Argentina win on 2026-06-16?,0.30500000000000005,0
25194550776320261115575155543493175860497442089641334394863863159012224930416,other-binary,no,2026-06-10,0.305,0.0,2026-06-17 01:00:00.000,18767166.838750347,Will Argentina win on 2026-06-16?,-0.305,0
99069027455983785200734674016799626349545319953132321378215352629875063500781,sports/other,algeria,2026-06-10,0.565,0.0,2026-06-17 01:00:00.000,5602383.791640994,Spread: Argentina (-1.5),-0.565,0
7936379438884929999943146941289093559746194477224187754527972073168717543990,sports/other,argentina,2026-06-10,0.435,1.0,2026-06-17 01:00:00.000,5602383.791640994,Spread: Argentina (-1.5),0.565,0
103058248897884938403580910617168460500926266118099271061416353778855785398497,other-binary,no,2026-06-10,0.265,0.0,2026-06-17 04:00:00.000,6272670.3021670105,Will Austria win on 2026-06-17?,-0.265,0
20499437472769847560241881624039508074540415562884114297532631910880371793587,other-binary,yes,2026-06-10,0.735,1.0,2026-06-17 04:00:00.000,6272670.3021670105,Will Austria win on 2026-06-17?,0.265,0
81501905420459883414099804011536997416544851520772967109163393241428523030192,sports/other,portugal,2026-06-10,0.525,0.0,2026-06-17 17:00:00.000,6323432.366089127,Spread: Portugal (-1.5),-0.525,0
59454896622130760276442490722222126894150925046963444585060045915889624278803,other-binary,yes,2026-06-10,0.075,0.0,2026-06-17 17:00:00.000,4297509.750632005,Will DR Congo win on 2026-06-17?,-0.075,0
4956804300342509260742465597034180499952217002876541956814985530683852755534,other-binary,no,2026-06-10,0.925,1.0,2026-06-17 17:00:00.000,4297509.750632005,Will DR Congo win on 2026-06-17?,0.07499999999999996,0
77448479315982997241357843394947347179190968409554329389379134623374968524327,sports/other,over,2026-06-10,0.565,0.0,2026-06-17 17:00:00.000,5825897.176346979,Portugal vs. DR Congo: O/U 2.5,-0.565,0
114663383579234684582417001849731637344359823526467479709519777640616212556032,sports/other,dr congo,2026-06-10,0.475,1.0,2026-06-17 17:00:00.000,6323432.366089127,Spread: Portugal (-1.5),0.525,0
78248766724983621763573737038389694447239642193620905090046937500047661583273,other-binary,no,2026-06-10,0.835,0.0,2026-06-17 17:00:00.000,4963490.814626961,Will Portugal vs. DR Congo end in a draw?,-0.835,0
76071109489406808599878692125264766321676001700733380917373465772841855210643,other-binary,yes,2026-06-10,0.765,0.0,2026-06-17 17:00:00.000,14396185.470534254,Will Portugal win on 2026-06-17?,-0.765,0
81602004406758538382491290996526735522614396336164168992595136497342425298752,other-binary,no,2026-06-10,0.235,1.0,2026-06-17 17:00:00.000,14396185.470534254,Will Portugal win on 2026-06-17?,0.765,0
77080724690786081803476430984069047688905489612703863446492724395312905550654,sports/other,under,2026-06-10,0.435,1.0,2026-06-17 17:00:00.000,5825897.176346979,Portugal vs. DR Congo: O/U 2.5,0.565,0
2328333301741750345417630454121106244367883081134709887163965516147303610120,other-binary,yes,2026-06-10,0.165,1.0,2026-06-17 17:00:00.000,4963490.814626961,Will Portugal vs. DR Congo end in a draw?,0.835,0
45513813860398961340723481590130352932611791552209098368268600222240572304551,other-binary,yes,2026-06-10,0.565,1.0,2026-06-17 20:00:00.000,15857649.80726726,Will England win on 2026-06-17?,0.43500000000000005,0
9034480185288483907818863813870578943004451820809035153211779217075068299306,other-binary,no,2026-06-10,0.815,1.0,2026-06-17 20:00:00.000,7210340.936444105,Will Croatia win on 2026-06-17?,0.18500000000000005,0
55443738818158231803517291185008080654932985451404315852703585757411667902597,other-binary,yes,2026-06-10,0.185,0.0,2026-06-17 20:00:00.000,7210340.936444105,Will Croatia win on 2026-06-17?,-0.185,0
24133313707494092850711092386682366277896107608585551805723240128547108885965,other-binary,no,2026-06-10,0.435,0.0,2026-06-17 20:00:00.000,15857649.80726726,Will England win on 2026-06-17?,-0.435,0
26666380871262984720893543263812272096548992179236532052125725580254060870910,other-binary,no,2026-06-11,0.535,0.0,2026-06-17 23:00:00.000,12677277.821971292,Will Ghana win on 2026-06-17?,-0.535,0
4583065636155233526779653080435458405485537158452842777526478181105245518840,other-binary,yes,2026-06-11,0.465,1.0,2026-06-17 23:00:00.000,12677277.821971292,Will Ghana win on 2026-06-17?,0.5349999999999999,0
92624860207773443598679158569691006912664137024710628321543806874233882206974,other-binary,no,2026-06-11,0.305,0.0,2026-06-18 02:00:00.000,17636106.97954206,Will Colombia win on 2026-06-17?,-0.305,0
107303881689780116979934419713652545873528717512161697004408881489729317049047,other-binary,yes,2026-06-11,0.695,1.0,2026-06-18 02:00:00.000,17636106.97954206,Will Colombia win on 2026-06-17?,0.30500000000000005,0
60431477999685228860778768728204508886080943663880226856492621568690699740331,other-binary,no,2026-06-11,0.715,0.0,2026-06-18 16:00:00.000,6102089.1912379945,Will Czechia vs. South Africa end in a draw?,-0.715,0
37088846718363125743947103938325144949409419304219830474975395227343762118615,other-binary,yes,2026-06-11,0.495,0.0,2026-06-18 16:00:00.000,23866870.866488546,Will Czechia win on 2026-06-18?,-0.495,0
6720261073418215563718103286853488137969010585356411673103683130368799140898,other-binary,no,2026-06-11,0.505,1.0,2026-06-18 16:00:00.000,23866870.866488546,Will Czechia win on 2026-06-18?,0.495,0
25547941541163379167027433013111695108245471419110558598651133766324877924515,other-binary,yes,2026-06-11,0.285,1.0,2026-06-18 16:00:00.000,6102089.1912379945,Will Czechia vs. South Africa end in a draw?,0.7150000000000001,0
76507971848043749479045649569303428171396770588284452773824416149791217912444,other-binary,no,2026-06-11,0.395,0.0,2026-06-18 19:00:00.000,7126756.505122047,Will Switzerland win on 2026-06-18?,-0.395,0
106591280142630626115724651117201657682325101150171422307265130569697670708657,other-binary,yes,2026-06-11,0.605,1.0,2026-06-18 19:00:00.000,7126756.505122047,Will Switzerland win on 2026-06-18?,0.395,0
2736398847139870519983348245683208192410955754758105083602339778470455030980,other-binary,no,2026-06-12,0.255,0.0,2026-06-18 22:00:00.000,14324374.22380302,Will Canada win on 2026-06-18?,-0.255,0
72434460309427898004674696764153066565237298072408402131497058701161364650505,other-binary,yes,2026-06-12,0.745,1.0,2026-06-18 22:00:00.000,14324374.22380302,Will Canada win on 2026-06-18?,0.255,0
233862900569678670114671632450111183743595845606473713868607676664796499148,sports/other,canada,2026-06-12,0.495,1.0,2026-06-18 22:00:00.000,7622060.508901045,Spread: Canada (-1.5),0.505,0
41811989310515794149929528775212444570301210015501498337270847105091642970147,sports/other,qatar,2026-06-12,0.505,0.0,2026-06-18 22:00:00.000,7622060.508901045,Spread: Canada (-1.5),-0.505,0
8302857577487262619465241612431111067530795734977892295404358340954376887308,sports/other,over,2026-06-12,0.41,0.0,2026-06-19 01:00:00.000,6349773.764795023,Mexico vs. Korea Republic: O/U 2.5,-0.41,0
21646677340138959529440551167620491488343511856783911068066034024645771764643,sports/other,under,2026-06-12,0.59,1.0,2026-06-19 01:00:00.000,6349773.764795023,Mexico vs. Korea Republic: O/U 2.5,0.41000000000000003,0
40559900670015709472472801511880289852513956415696043408438494025364180866146,other-binary,yes,2026-06-12,0.205,0.0,2026-06-19 01:00:00.000,11984525.580031335,Will Korea Republic win on 2026-06-18?,-0.205,0
84622337225923971667543390025202237459542894380445135038857655043890030217262,other-binary,yes,2026-06-12,0.525,1.0,2026-06-19 01:00:00.000,12384636.801802278,Will Mexico win on 2026-06-18?,0.475,0
6475664574853487589307000579070420920333411302268516614731603567311278340454,other-binary,no,2026-06-12,0.475,0.0,2026-06-19 01:00:00.000,12384636.801802278,Will Mexico win on 2026-06-18?,-0.475,0
82329952143881965276981455380089620795478748889597010389152839311119926936316,other-binary,no,2026-06-12,0.795,1.0,2026-06-19 01:00:00.000,11984525.580031335,Will Korea Republic win on 2026-06-18?,0.20499999999999996,0
39108014906147153132558864303811863989716119429482110734018531773663181557097,other-binary,yes,2026-06-12,0.565,1.0,2026-06-19 19:00:00.000,13451120.520932108,Will United States win on 2026-06-19?,0.43500000000000005,0
4905902888114343672916926250049498528372765298948762030767854676343256319061,other-binary,no,2026-06-12,0.435,0.0,2026-06-19 19:00:00.000,13451120.520932108,Will United States win on 2026-06-19?,-0.435,0
63278746552959073436363985715772152424855372958904540749550690656971780048497,other-binary,yes,2026-06-12,0.205,0.0,2026-06-19 19:00:00.000,5959712.344409044,Will Australia win on 2026-06-19?,-0.205,0
20800548358857280500688651280828922527238619283475901185139578671275103636394,other-binary,no,2026-06-12,0.795,1.0,2026-06-19 19:00:00.000,5959712.344409044,Will Australia win on 2026-06-19?,0.20499999999999996,0
105841884314396846414531734536970681251811353464950581734224734008794382787864,other-binary,no,2026-06-13,0.505,0.0,2026-06-19 22:00:00.000,16880499.15083813,Will Morocco win on 2026-06-19?,-0.505,0
40791250908933508853723465614961035896557737979546129504169818299128524475478,other-binary,yes,2026-06-13,0.495,1.0,2026-06-19 22:00:00.000,16880499.15083813,Will Morocco win on 2026-06-19?,0.505,0
103041090730063233481678246468943921262520375914356653176409396265510672924686,other-binary,yes,2026-06-13,0.905,1.0,2026-06-20 00:30:00.000,8523406.23501897,Will Brazil win on 2026-06-19?,0.09499999999999997,0
103635844992876723144379951385842243916752648056505794536281053774467895997557,other-binary,yes,2026-06-13,0.0365,0.0,2026-06-20 00:30:00.000,4595492.302914978,Will Haiti win on 2026-06-19?,-0.0365,0
22743545232446807558100435971371787452946094386062548304401212118766791219432,other-binary,no,2026-06-13,0.095,0.0,2026-06-20 00:30:00.000,8523406.23501897,Will Brazil win on 2026-06-19?,-0.095,0
54511825390633995374175059606221780469743756932404872461241366577064924822137,sports/other,over,2026-06-13,0.54,0.0,2026-06-20 00:30:00.000,8698622.804907031,Brazil vs. Haiti: O/U 3.5,-0.54,0
103323144835679668310957397275196347452770448028059248929738671034467006348016,sports/other,under,2026-06-13,0.46,1.0,2026-06-20 00:30:00.000,8698622.804907031,Brazil vs. Haiti: O/U 3.5,0.54,0
103462436508909164015235874386562856644415119850465364415741512666894166373430,other-binary,no,2026-06-13,0.9635,1.0,2026-06-20 00:30:00.000,4595492.302914978,Will Haiti win on 2026-06-19?,0.03649999999999998,0
46061488257667179588380423838476857216280537669997410414554938046897673939824,other-binary,no,2026-06-13,0.735,0.0,2026-06-20 03:00:00.000,5619954.104299974,Will Paraguay win on 2026-06-19?,-0.735,0
71048226321294851841817266819205234468444418485834628185639241813564580583954,other-binary,yes,2026-06-13,0.265,1.0,2026-06-20 03:00:00.000,5619954.104299974,Will Paraguay win on 2026-06-19?,0.735,0
28938745417558857896442238911870725474349404919267969141124175484009211562921,other-binary,yes,2026-06-13,0.435,0.0,2026-06-20 03:00:00.000,25033864.729953494,Will Türkiye win on 2026-06-19?,-0.435,0
69918040826458449733032517525092662662012153792476859335711406903977476728390,other-binary,no,2026-06-13,0.565,1.0,2026-06-20 03:00:00.000,25033864.729953494,Will Türkiye win on 2026-06-19?,0.43500000000000005,0
81043398291360463170235957547610256181022662944963722274721633505163503937838,crypto/financial,yes,2026-06-13,0.595,1.0,2026-06-20 17:00:00.000,14904080.953970106,Will Netherlands win on 2026-06-20?,0.405,0
47563123389445848699702334005636959487514157889961412534851343257087830776498,other-binary,no,2026-06-13,0.815,1.0,2026-06-20 17:00:00.000,4168017.2895409954,Will Sweden win on 2026-06-20?,0.18500000000000005,0
40679081595356904709519473256184794013741938720159613262750624703767617499056,other-binary,yes,2026-06-13,0.185,0.0,2026-06-20 17:00:00.000,4168017.2895409954,Will Sweden win on 2026-06-20?,-0.185,0
33735101794647381954440697630204579689682217772599295843439450506092389778404,crypto/financial,no,2026-06-13,0.405,0.0,2026-06-20 17:00:00.000,14904080.953970106,Will Netherlands win on 2026-06-20?,-0.405,0
110881534500357968934646596900153818247967390745149544995654778360419076918150,other-binary,yes,2026-06-13,0.635,1.0,2026-06-20 20:00:00.000,31040324.64426019,Will Germany win on 2026-06-20?,0.365,0
65748453645455064032224150351837356150250199120217708893852908011527092228921,other-binary,no,2026-06-13,0.795,1.0,2026-06-20 20:00:00.000,4709149.469871984,Will Germany vs. Côte d'Ivoire end in a draw?,0.20499999999999996,0
